-----------------------------------------------------------------------------
   PRES   HGHT   TEMP   DWPT   RELH   MIXR   DRCT   SKNT   THTA   THTE   THTV
   37.2  22470  -64.9  -89.9      2   0.00     84     27  533.3  533.4  533.3
   35.0  22845  -61.2  -88.8      1   0.00     75     26  552.3  552.3  552.3
   34.7  22898  -60.7  -88.7      1   0.00     76     26  555.0  555.0  555.0
   32.0  23400  -61.0  -89.0      1   0.00     90     31  567.1  567.2  567.1
   30.0  23800  -61.3  -89.3      1   0.00     75     30  577.0  577.0  577.0
   29.0  24011  -62.1  -89.1      2   0.00     87     34  580.4  580.4  580.4
   28.0  24234  -61.0  -88.6      2   0.01    100     39  589.3  589.4  589.3
   25.0  24957  -57.4  -86.8      1   0.01     85     44  619.0  619.1  619.0
   23.0  25488  -54.8  -85.6      1   0.01    100     46  641.6  641.8  641.7
   20.1  26347  -50.5  -83.5      1   0.02     95     52  679.9  680.1  679.9
   20.0  26380  -50.7  -83.7      1   0.02     95     52  680.2  680.4  680.2
   18.1  27027  -52.7  -84.7      1   0.02     76     60  693.6  693.8  693.6
   18.0  27063  -52.5  -84.6      1   0.02     75     60  695.2  695.4  695.3
   15.3  28125  -47.5  -82.5      1   0.03     82     66  744.9  745.2  744.9
   13.3  29048  -48.5  -82.5      1   0.03     87     70  771.9  772.3  771.9
   11.4  30075  -42.7  -80.7      1   0.05     94     76  827.5  828.1  827.5
   11.0  30316  -42.5  -80.5      1   0.06     95     77  836.5  837.2  836.6
   10.6  30566  -42.4  -80.4      1   0.06     95     77  846.1  846.8  846.1
   10.0  30960  -42.1  -80.1      1   0.07     90     71  861.3  862.1  861.3
    7.6  32830  -38.7  -78.7      1   0.11     86     70  945.2  946.7  945.3
    7.0  33400  -34.8  -77.3      1   0.15     85     70  983.9  986.0  983.9
    6.9  33499  -34.1  -77.1      0   0.15                990.7  993.0  990.8
Station information and sounding indices
